complex_id,pdb_id,protein_chain,ligand_resname,ligand_smiles,target_name,species,uniprot_id,label_type,label_value,label_unit,activity_type,n_measurements,molecule_chembl_ids,template_structure_id,template_quality_score,template_resolution,template_ligand_resname,data_source,pdb_path
hkpocket_2i6l_P_4_1,2i6l,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2i6l_P_4_1,,,,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/2i6l/2i6l_P_4_1_res.pdb
hkpocket_2i6l_P_5,2i6l,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2i6l_P_5,,,,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/2i6l/2i6l_P_5_res.pdb
hkpocket_2i6l_P_5_0,2i6l,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2i6l_P_5_0,,,,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/2i6l/2i6l_P_5_0_res.pdb
hkpocket_2i6l_P_5_1,2i6l,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2i6l_P_5_1,,,,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/2i6l/2i6l_P_5_1_res.pdb
hkpocket_2i6l_P_6,2i6l,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2i6l_P_6,,,,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/2i6l/2i6l_P_6_res.pdb
hkpocket_2i6l_P_6_0,2i6l,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2i6l_P_6_0,,,,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/2i6l/2i6l_P_6_0_res.pdb
hkpocket_2i6l_P_6_1,2i6l,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2i6l_P_6_1,,,,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/2i6l/2i6l_P_6_1_res.pdb
hkpocket_2i6l_P_7,2i6l,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2i6l_P_7,,,,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/2i6l/2i6l_P_7_res.pdb
hkpocket_2i6l_P_7_0,2i6l,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2i6l_P_7_0,,,,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/2i6l/2i6l_P_7_0_res.pdb
hkpocket_2i6l_P_7_1,2i6l,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2i6l_P_7_1,,,,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/2i6l/2i6l_P_7_1_res.pdb
hkpocket_2i6l_P_8,2i6l,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2i6l_P_8,,,,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/2i6l/2i6l_P_8_res.pdb
hkpocket_2i6l_P_9,2i6l,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2i6l_P_9,,,,HKPocket CMGC,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CMGC group/CMGC/2i6l/2i6l_P_9_res.pdb
hkpocket_2izr_P_0,2izr,A,BRK,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2izr_P_0,,,BRK,HKPocket CK1,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CK1 group/CK1/2izr/2izr_P_0_res.pdb
hkpocket_2izr_P_0_0,2izr,A,BRK,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2izr_P_0_0,,,BRK,HKPocket CK1,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CK1 group/CK1/2izr/2izr_P_0_0_res.pdb
hkpocket_2izr_P_0_1,2izr,A,BRK,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2izr_P_0_1,,,BRK,HKPocket CK1,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CK1 group/CK1/2izr/2izr_P_0_1_res.pdb
hkpocket_2izr_P_1,2izr,A,BRK,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2izr_P_1,,,BRK,HKPocket CK1,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CK1 group/CK1/2izr/2izr_P_1_res.pdb
hkpocket_2izr_P_1_0,2izr,A,BRK,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2izr_P_1_0,,,BRK,HKPocket CK1,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CK1 group/CK1/2izr/2izr_P_1_0_res.pdb
hkpocket_2izr_P_1_1,2izr,A,BRK,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2izr_P_1_1,,,BRK,HKPocket CK1,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CK1 group/CK1/2izr/2izr_P_1_1_res.pdb
hkpocket_2izr_P_1_2,2izr,A,BRK,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2izr_P_1_2,,,BRK,HKPocket CK1,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CK1 group/CK1/2izr/2izr_P_1_2_res.pdb
hkpocket_2izr_P_2,2izr,A,BRK,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2izr_P_2,,,BRK,HKPocket CK1,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CK1 group/CK1/2izr/2izr_P_2_res.pdb
hkpocket_2izr_P_2_0,2izr,A,BRK,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2izr_P_2_0,,,BRK,HKPocket CK1,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CK1 group/CK1/2izr/2izr_P_2_0_res.pdb
hkpocket_2izr_P_2_1,2izr,A,BRK,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2izr_P_2_1,,,BRK,HKPocket CK1,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CK1 group/CK1/2izr/2izr_P_2_1_res.pdb
hkpocket_2izr_P_3,2izr,A,BRK,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2izr_P_3,,,BRK,HKPocket CK1,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CK1 group/CK1/2izr/2izr_P_3_res.pdb
hkpocket_2izr_P_4,2izr,A,BRK,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2izr_P_4,,,BRK,HKPocket CK1,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CK1 group/CK1/2izr/2izr_P_4_res.pdb
hkpocket_2izr_P_4_0,2izr,A,BRK,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2izr_P_4_0,,,BRK,HKPocket CK1,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CK1 group/CK1/2izr/2izr_P_4_0_res.pdb
hkpocket_2izr_P_4_1,2izr,A,BRK,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2izr_P_4_1,,,BRK,HKPocket CK1,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CK1 group/CK1/2izr/2izr_P_4_1_res.pdb
hkpocket_2izr_P_5,2izr,A,BRK,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2izr_P_5,,,BRK,HKPocket CK1,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CK1 group/CK1/2izr/2izr_P_5_res.pdb
hkpocket_2izr_P_6,2izr,A,BRK,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2izr_P_6,,,BRK,HKPocket CK1,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CK1 group/CK1/2izr/2izr_P_6_res.pdb
hkpocket_2izr_P_7,2izr,A,BRK,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2izr_P_7,,,BRK,HKPocket CK1,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CK1 group/CK1/2izr/2izr_P_7_res.pdb
hkpocket_2izr_P_8,2izr,A,BRK,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2izr_P_8,,,BRK,HKPocket CK1,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CK1 group/CK1/2izr/2izr_P_8_res.pdb
hkpocket_2j0i_P_0,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_0,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_0_res.pdb
hkpocket_2j0i_P_0_0,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_0_0,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_0_0_res.pdb
hkpocket_2j0i_P_0_1,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_0_1,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_0_1_res.pdb
hkpocket_2j0i_P_0_2,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_0_2,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_0_2_res.pdb
hkpocket_2j0i_P_1,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_1,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_1_res.pdb
hkpocket_2j0i_P_10,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_10,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_10_res.pdb
hkpocket_2j0i_P_11,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_11,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_11_res.pdb
hkpocket_2j0i_P_12,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_12,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_12_res.pdb
hkpocket_2j0i_P_13,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_13,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_13_res.pdb
hkpocket_2j0i_P_1_0,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_1_0,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_1_0_res.pdb
hkpocket_2j0i_P_1_1,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_1_1,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_1_1_res.pdb
hkpocket_2j0i_P_1_2,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_1_2,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_1_2_res.pdb
hkpocket_2j0i_P_2,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_2,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_2_res.pdb
hkpocket_2j0i_P_2_0,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_2_0,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_2_0_res.pdb
hkpocket_2j0i_P_2_1,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_2_1,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_2_1_res.pdb
hkpocket_2j0i_P_3,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_3,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_3_res.pdb
hkpocket_2j0i_P_4,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_4,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_4_res.pdb
hkpocket_2j0i_P_5,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_5,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_5_res.pdb
hkpocket_2j0i_P_6,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_6,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_6_res.pdb
hkpocket_2j0i_P_7,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_7,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_7_res.pdb
hkpocket_2j0i_P_8,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_8,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_8_res.pdb
hkpocket_2j0i_P_9,2j0i,A,,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2j0i_P_9,,,,HKPocket STE,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in STE group/STE/2j0i/2j0i_P_9_res.pdb
hkpocket_2jam_P_0,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_0,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_0_res.pdb
hkpocket_2jam_P_0_0,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_0_0,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_0_0_res.pdb
hkpocket_2jam_P_0_1,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_0_1,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_0_1_res.pdb
hkpocket_2jam_P_0_2,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_0_2,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_0_2_res.pdb
hkpocket_2jam_P_0_3,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_0_3,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_0_3_res.pdb
hkpocket_2jam_P_1,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_1,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_1_res.pdb
hkpocket_2jam_P_10,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_10,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_10_res.pdb
hkpocket_2jam_P_2,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_2,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_2_res.pdb
hkpocket_2jam_P_2_0,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_2_0,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_2_0_res.pdb
hkpocket_2jam_P_2_1,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_2_1,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_2_1_res.pdb
hkpocket_2jam_P_3,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_3,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_3_res.pdb
hkpocket_2jam_P_3_0,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_3_0,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_3_0_res.pdb
hkpocket_2jam_P_3_1,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_3_1,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_3_1_res.pdb
hkpocket_2jam_P_4,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_4,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_4_res.pdb
hkpocket_2jam_P_5,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_5,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_5_res.pdb
hkpocket_2jam_P_5_0,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_5_0,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_5_0_res.pdb
hkpocket_2jam_P_5_1,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_5_1,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_5_1_res.pdb
hkpocket_2jam_P_6,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_6,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_6_res.pdb
hkpocket_2jam_P_6_0,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_6_0,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_6_0_res.pdb
hkpocket_2jam_P_6_1,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_6_1,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_6_1_res.pdb
hkpocket_2jam_P_7,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_7,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_7_res.pdb
hkpocket_2jam_P_8,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_8,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_8_res.pdb
hkpocket_2jam_P_8_0,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_8_0,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_8_0_res.pdb
hkpocket_2jam_P_8_1,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_8_1,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_8_1_res.pdb
hkpocket_2jam_P_9,2jam,A,J60,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jam_P_9,,,J60,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jam/2jam_P_9_res.pdb
hkpocket_2jc6_P_0,2jc6,A,QPP,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jc6_P_0,,,QPP,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jc6/2jc6_P_0_res.pdb
hkpocket_2jc6_P_0_0,2jc6,A,QPP,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jc6_P_0_0,,,QPP,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jc6/2jc6_P_0_0_res.pdb
hkpocket_2jc6_P_0_1,2jc6,A,QPP,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jc6_P_0_1,,,QPP,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jc6/2jc6_P_0_1_res.pdb
hkpocket_2jc6_P_0_2,2jc6,A,QPP,,,HOMO SAPIENS,,HKPocket_structure,,,structure_only,1,,2jc6_P_0_2,,,QPP,HKPocket CAMK,/ocean/projects/cis260039p/mjaju/projects/data/raw/hkpocket/pdb/groups_expanded/The pdb files of all pockets in CAMK group/The pdb files of all pockets in CAMK group/CAMK/2jc6/2jc6_P_0_2_res.pdb
